initial state; best solution length; population size; initial sequence length; max iterations; selection ratio; number of crossovers; number of mutations; crossover ratio; tolerance; solution best fitness; solution iteration; solution length; execution time
304165827; 13; 50; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 261; 13; 58278361
304165827; 13; 50; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 111; 13; 37227981
304165827; 13; 50; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 110; 15; 32572635
304165827; 13; 50; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 170; 15; 50114099
304165827; 13; 50; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 105; 19; 63773287
304165827; 13; 50; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 105; 23; 79006603
304165827; 13; 50; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 105; 23; 53350715
304165827; 13; 50; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 120; 13; 22040879
304165827; 13; 50; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 190; 13; 32672942
304165827; 13; 50; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 449; 17; 83006971
304165827; 13; 50; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 84; 13; 22226615
304165827; 13; 50; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 208; 15; 55507328
304165827; 13; 50; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 249; 13; 64615599
304165827; 13; 50; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 75; 13; 26028681
304165827; 13; 50; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 106; 13; 35692986
304165827; 13; 50; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 141; 13; 44322248
304165827; 13; 50; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 94; 13; 41843007
304165827; 13; 50; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 114; 13; 55202274
304165827; 13; 50; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 123; 13; 55423644
304165827; 13; 100; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 222; 15; 62417749
304165827; 13; 100; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 269; 15; 69526712
304165827; 13; 100; 1; 5000; 0.5; 20; 20; 0.5; 100; 0; 333; 13; 87129673
304165827; 13; 100; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 169; 23; 73670855
304165827; 13; 100; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 388; 17; 141975489
304165827; 13; 100; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 331; 13; 107538585
304165827; 13; 100; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 55; 17; 29991891
304165827; 13; 100; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 55; 17; 28799029
304165827; 13; 100; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 55; 17; 29035037
304165827; 13; 100; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 69; 17; 43156488
304165827; 13; 100; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 69; 17; 43142153
304165827; 13; 100; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 69; 17; 43268490
304165827; 13; 100; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 239; 17; 69442456
304165827; 13; 100; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 209; 13; 50868160
304165827; 13; 100; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 318; 13; 79122469
304165827; 13; 100; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 221; 19; 85315062
304165827; 13; 100; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 137; 13; 47367819
304165827; 13; 100; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 120; 17; 39151483
304165827; 13; 100; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 148; 15; 85952399
304165827; 13; 100; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 176; 13; 81014499
304165827; 13; 100; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 251; 17; 117049691
304165827; 13; 100; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 54; 15; 31280003
304165827; 13; 100; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 91; 19; 68859643
304165827; 13; 100; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 91; 19; 68837072
304165827; 13; 100; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 170; 13; 45636195
304165827; 13; 100; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 176; 13; 44974541
304165827; 13; 100; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 238; 13; 57757166
304165827; 13; 100; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 136; 15; 54623708
304165827; 13; 100; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 193; 13; 74024974
304165827; 13; 100; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 184; 13; 63450108
304165827; 13; 100; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 115; 13; 59241919
304165827; 13; 100; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 137; 13; 64381664
304165827; 13; 100; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 259; 13; 127230991
304165827; 13; 100; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 60; 17; 63503872
304165827; 13; 100; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 60; 17; 44918808
304165827; 13; 100; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 60; 17; 37613890
213804675; 18; 10; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 1672; 110; 283233981
213804675; 18; 10; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 3847; 128; 700316043
213804675; 18; 10; 1; 5000; 0.5; 20; 20; 0.5; 100; 0; 4116; 86; 576679125
213804675; 18; 10; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 1952; 132; 491582409
213804675; 18; 10; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 2884; 100; 611978765
213804675; 18; 10; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 3179; 66; 527852812
213804675; 18; 10; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 1315; 130; 383560251
213804675; 18; 10; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 1207; 68; 254562664
213804675; 18; 10; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 1389; 56; 260421289
213804675; 18; 10; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 490; 108; 136701133
213804675; 18; 10; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 676; 110; 194695952
213804675; 18; 10; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 752; 132; 226405197
213804675; 18; 10; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 941; 64; 125272618
213804675; 18; 10; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 4124; 140; 881662443
213804675; 18; 10; 1; 5000; 0.5; 30; 20; 0.5; 100; 4; 5000; 100; 885550745
213804675; 18; 10; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 1994; 132; 767138136
213804675; 18; 10; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 2528; 86; 651902854
213804675; 18; 10; 1; 5000; 0.5; 30; 50; 0.5; 100; 4; 5000; 100; 1391943374
213804675; 18; 10; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 884; 62; 238929391
213804675; 18; 10; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 2153; 82; 632457290
213804675; 18; 10; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 2959; 64; 756402914
213804675; 18; 10; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 334; 36; 75496749
213804675; 18; 10; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 730; 56; 184726520
213804675; 18; 10; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 690; 30; 154914777
213804675; 18; 10; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 2876; 188; 837643640
213804675; 18; 10; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 2535; 86; 449608596
213804675; 18; 10; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 3585; 74; 560957327
213804675; 18; 10; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 1595; 106; 574479166
213804675; 18; 10; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 2259; 78; 682558601
213804675; 18; 10; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 3364; 72; 964479042
213804675; 18; 10; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 1268; 84; 553825229
213804675; 18; 10; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 2882; 96; 1376987861
213804675; 18; 10; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 3383; 70; 1346648136
213804675; 18; 10; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 736; 52; 289570434
213804675; 18; 10; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 2089; 76; 941139118
213804675; 18; 10; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 2533; 54; 992778743
213804675; 18; 50; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 1485; 98; 576507744
213804675; 18; 50; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 2543; 86; 903624782
213804675; 18; 50; 1; 5000; 0.5; 20; 20; 0.5; 100; 0; 3588; 76; 1159839939
213804675; 18; 50; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 2647; 172; 2264862087
213804675; 18; 50; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 4121; 138; 2932601215
213804675; 18; 50; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 3449; 72; 1564186296
213804675; 18; 50; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 1488; 96; 1102363001
213804675; 18; 50; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 3044; 106; 2324476868
213804675; 18; 50; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 3852; 78; 2438477904
213804675; 18; 50; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 1115; 96; 959446695
213804675; 18; 50; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 1758; 122; 1740637366
213804675; 18; 50; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 2225; 106; 2060003991
213804675; 18; 50; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 1780; 116; 875053080
213804675; 18; 50; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 3436; 116; 1591633509
213804675; 18; 50; 1; 5000; 0.5; 30; 20; 0.5; 100; 4; 5000; 100; 2262974433
213804675; 18; 50; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 1281; 84; 752019986
213804675; 18; 50; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 4760; 160; 4131106729
213804675; 18; 50; 1; 5000; 0.5; 30; 50; 0.5; 100; 4; 5000; 100; 3167796458
213804675; 18; 50; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 1748; 114; 1566866543
213804675; 18; 50; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 3254; 110; 2802140628
213804675; 18; 50; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 3544; 72; 2373704279
213804675; 18; 50; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 1691; 116; 1751352795
213804675; 18; 50; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 1440; 50; 893970114
213804675; 18; 50; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 3813; 82; 3100043513
213804675; 18; 50; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 1088; 70; 469264746
213804675; 18; 50; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 4512; 148; 3138653285
213804675; 18; 50; 1; 5000; 0.5; 50; 20; 0.5; 100; 4; 5000; 100; 2743049989
213804675; 18; 50; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 1363; 90; 966510599
213804675; 18; 50; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 2815; 94; 2036385895
213804675; 18; 50; 1; 5000; 0.5; 50; 50; 0.5; 100; 4; 5000; 100; 3789453655
213804675; 18; 50; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 1773; 116; 1854071163
213804675; 18; 50; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 2822; 94; 2584063892
213804675; 18; 50; 1; 5000; 0.5; 50; 100; 0.5; 100; 4; 5000; 100; 4822940428
213804675; 18; 50; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 790; 56; 592183408
213804675; 18; 50; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 2602; 88; 2611981883
213804675; 18; 50; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 4422; 94; 4493382050
213804675; 18; 100; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 1787; 116; 1453012426
213804675; 18; 100; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 3100; 104; 2398565802
213804675; 18; 100; 1; 5000; 0.5; 20; 20; 0.5; 100; 4; 5000; 100; 3755075671
213804675; 18; 100; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 1988; 128; 2301609933
213804675; 18; 100; 1; 5000; 0.5; 20; 50; 0.5; 60; 4; 5000; 164; 6926694541
213804675; 18; 100; 1; 5000; 0.5; 20; 50; 0.5; 100; 4; 5000; 100; 4642517372
213804675; 18; 100; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 1846; 94; 2145975313
213804675; 18; 100; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 4099; 130; 6311134613
213804675; 18; 100; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 3905; 88; 4062166909
213804675; 18; 100; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 1843; 106; 2718768312
213804675; 18; 100; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 2320; 86; 2906410816
213804675; 18; 100; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 3761; 94; 4900444131
213804675; 18; 100; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 2408; 156; 2217541821
213804675; 18; 100; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 1919; 66; 1021249134
213804675; 18; 100; 1; 5000; 0.5; 30; 20; 0.5; 100; 4; 5000; 100; 3536828512
213804675; 18; 100; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 1566; 104; 1522577558
213804675; 18; 100; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 3135; 106; 3138456190
213804675; 18; 100; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 4515; 92; 3983599500
213804675; 18; 100; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 2310; 150; 4160147076
213804675; 18; 100; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 1904; 66; 1767008474
213804675; 18; 100; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 3663; 78; 3791262107
213804675; 18; 100; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 1313; 76; 1742300760
213804675; 18; 100; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 2606; 88; 3488439785
213804675; 18; 100; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 1739; 40; 1435142870
213804675; 18; 100; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 1641; 106; 1304740245
213804675; 18; 100; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 2134; 72; 1450604903
213804675; 18; 100; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 1801; 38; 907338020
213804675; 18; 100; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 1528; 98; 1681180429
213804675; 18; 100; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 1440; 48; 1018462216
213804675; 18; 100; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 4929; 100; 5439473101
213804675; 18; 100; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 1135; 76; 1300627020
213804675; 18; 100; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 2400; 82; 2912631095
213804675; 18; 100; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 4533; 94; 6034727653
213804675; 18; 100; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 2186; 146; 4575391692
213804675; 18; 100; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 3830; 130; 7288701483
213804675; 18; 100; 1; 5000; 0.5; 50; 150; 0.5; 100; 4; 5000; 100; 8081377697
420836751; 20; 10; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 837; 62; 96890671
420836751; 20; 10; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 554; 30; 47293758
420836751; 20; 10; 1; 5000; 0.5; 20; 20; 0.5; 100; 0; 1538; 38; 147679617
420836751; 20; 10; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 487; 42; 69399785
420836751; 20; 10; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 1103; 48; 176564838
420836751; 20; 10; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 1365; 44; 204829040
420836751; 20; 10; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 163; 34; 28648994
420836751; 20; 10; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 131; 42; 21871574
420836751; 20; 10; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 131; 42; 21516247
420836751; 20; 10; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 126; 60; 31298543
420836751; 20; 10; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 142; 66; 36666108
420836751; 20; 10; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 122; 60; 29876632
420836751; 20; 10; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 1812; 118; 345134200
420836751; 20; 10; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 2055; 74; 297284650
420836751; 20; 10; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 1833; 42; 204762493
420836751; 20; 10; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 913; 72; 208775622
420836751; 20; 10; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 1410; 56; 288795415
420836751; 20; 10; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 2406; 58; 502997568
420836751; 20; 10; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 300; 42; 77064679
420836751; 20; 10; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 270; 34; 65424656
420836751; 20; 10; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 336; 38; 89186834
420836751; 20; 10; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 569; 72; 199527277
420836751; 20; 10; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 134; 34; 34442227
420836751; 20; 10; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 291; 42; 83475978
420836751; 20; 10; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 1159; 82; 184010112
420836751; 20; 10; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 1171; 48; 145846137
420836751; 20; 10; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 2390; 56; 327873867
420836751; 20; 10; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 251; 26; 47252178
420836751; 20; 10; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 1053; 42; 247090720
420836751; 20; 10; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 901; 32; 183535896
420836751; 20; 10; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 279; 28; 76275300
420836751; 20; 10; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 883; 36; 264204792
420836751; 20; 10; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 1891; 50; 632093257
420836751; 20; 10; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 298; 34; 109139333
420836751; 20; 10; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 600; 34; 207456410
420836751; 20; 10; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 445; 26; 143056395
420836751; 20; 50; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 1257; 80; 422265189
420836751; 20; 50; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 624; 26; 122456437
420836751; 20; 50; 1; 5000; 0.5; 20; 20; 0.5; 100; 0; 1860; 44; 466364422
420836751; 20; 50; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 864; 58; 349659530
420836751; 20; 50; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 2079; 72; 1001857621
420836751; 20; 50; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 1358; 34; 457375064
420836751; 20; 50; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 334; 38; 176686675
420836751; 20; 50; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 869; 54; 561959037
420836751; 20; 50; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 599; 42; 329896665
420836751; 20; 50; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 209; 52; 139608687
420836751; 20; 50; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 162; 40; 96566432
420836751; 20; 50; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 162; 40; 96524711
420836751; 20; 50; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 1537; 98; 636018916
420836751; 20; 50; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 1364; 50; 391254648
420836751; 20; 50; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 1193; 36; 273760234
420836751; 20; 50; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 894; 58; 406252550
420836751; 20; 50; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 1032; 42; 386648219
420836751; 20; 50; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 1605; 38; 592796473
420836751; 20; 50; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 195; 28; 93040149
420836751; 20; 50; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 1637; 70; 1113274772
420836751; 20; 50; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 576; 32; 291091903
420836751; 20; 50; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 178; 32; 99286790
420836751; 20; 50; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 839; 52; 624117533
420836751; 20; 50; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 825; 54; 603230653
420836751; 20; 50; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 605; 44; 176676051
420836751; 20; 50; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 1809; 64; 715245297
420836751; 20; 50; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 1512; 40; 435449837
420836751; 20; 50; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 723; 48; 326010752
420836751; 20; 50; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 725; 28; 274686092
420836751; 20; 50; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 1044; 30; 395409459
420836751; 20; 50; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 563; 40; 328193232
420836751; 20; 50; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 1214; 48; 753553657
420836751; 20; 50; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 1102; 32; 582114478
420836751; 20; 50; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 459; 34; 290179698
420836751; 20; 50; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 1354; 54; 1049668038
420836751; 20; 50; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 1193; 32; 730561394
420836751; 20; 100; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 1269; 70; 711829197
420836751; 20; 100; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 1908; 58; 989869985
420836751; 20; 100; 1; 5000; 0.5; 20; 20; 0.5; 100; 0; 1438; 32; 542383336
420836751; 20; 100; 1; 5000; 0.5; 20; 50; 0.5; 30; 0; 1041; 46; 644999891
420836751; 20; 100; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 401; 34; 229365534
420836751; 20; 100; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 1434; 40; 896560688
420836751; 20; 100; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 2285; 118; 3622038179
420836751; 20; 100; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 912; 40; 834348824
420836751; 20; 100; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 608; 30; 477963722
420836751; 20; 100; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 372; 52; 414858388
420836751; 20; 100; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 624; 62; 747368123
420836751; 20; 100; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 258; 36; 237963457
420836751; 20; 100; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 747; 42; 306020243
420836751; 20; 100; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 1937; 64; 1000159323
420836751; 20; 100; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 1330; 28; 448567352
420836751; 20; 100; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 650; 38; 353422674
420836751; 20; 100; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 2165; 72; 1665806048
420836751; 20; 100; 1; 5000; 0.5; 30; 50; 0.5; 100; 0; 982; 26; 447755743
420836751; 20; 100; 1; 5000; 0.5; 30; 100; 0.5; 30; 0; 1035; 48; 958316705
420836751; 20; 100; 1; 5000; 0.5; 30; 100; 0.5; 60; 0; 1061; 30; 793783599
420836751; 20; 100; 1; 5000; 0.5; 30; 100; 0.5; 100; 0; 2446; 56; 2195433791
420836751; 20; 100; 1; 5000; 0.5; 30; 150; 0.5; 30; 0; 1140; 68; 1603032605
420836751; 20; 100; 1; 5000; 0.5; 30; 150; 0.5; 60; 0; 278; 30; 251114143
420836751; 20; 100; 1; 5000; 0.5; 30; 150; 0.5; 100; 0; 672; 36; 686638133
420836751; 20; 100; 1; 5000; 0.5; 50; 20; 0.5; 30; 0; 729; 42; 333287993
420836751; 20; 100; 1; 5000; 0.5; 50; 20; 0.5; 60; 0; 601; 26; 222659805
420836751; 20; 100; 1; 5000; 0.5; 50; 20; 0.5; 100; 0; 2480; 58; 1362651385
420836751; 20; 100; 1; 5000; 0.5; 50; 50; 0.5; 30; 0; 688; 44; 441521371
420836751; 20; 100; 1; 5000; 0.5; 50; 50; 0.5; 60; 0; 831; 32; 477465606
420836751; 20; 100; 1; 5000; 0.5; 50; 50; 0.5; 100; 0; 1826; 44; 1175787202
420836751; 20; 100; 1; 5000; 0.5; 50; 100; 0.5; 30; 0; 644; 42; 532206841
420836751; 20; 100; 1; 5000; 0.5; 50; 100; 0.5; 60; 0; 1364; 52; 1238440608
420836751; 20; 100; 1; 5000; 0.5; 50; 100; 0.5; 100; 0; 1311; 32; 988361223
420836751; 20; 100; 1; 5000; 0.5; 50; 150; 0.5; 30; 0; 528; 34; 484425605
420836751; 20; 100; 1; 5000; 0.5; 50; 150; 0.5; 60; 0; 787; 30; 710092169
420836751; 20; 100; 1; 5000; 0.5; 50; 150; 0.5; 100; 0; 1532; 40; 1436832385
163408725; 24; 10; 1; 5000; 0.5; 20; 20; 0.5; 30; 0; 1908; 122; 334215410
163408725; 24; 10; 1; 5000; 0.5; 20; 20; 0.5; 60; 0; 2430; 82; 318162393
